SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.4446,0.0582,0.4235,0.0737,0.0,0.0,0.0,95.76000061035155,2.864656646649043,8.552401191711422e-06,980.8899999999988,1115.4999999999982
0.426957304269573,0.0558944105589441,0.304969503049695,0.2121787821217878,0.0,0.0,0.0,101.4199996948242,2.929700014591217,7.341903314844765e-06,986.1299999999987,1080.5299999999982
0.446,0.0876,0.3186,0.1478,0.0,0.0,0.0,96.55999908447264,2.8388697731494905,7.179015029907233e-06,984.7499999999986,1097.9599999999982
0.4569,0.1197,0.272,0.1514,0.0,0.0,0.0,96.55999908447264,2.815283787250519,6.261918345832822e-06,1007.343333333332,1118.869999999998
0.4474,0.1172,0.2130999999999999,0.2223,0.0,0.0,0.0,99.86000061035156,2.817219955921173,6.93133334445954e-06,1005.5299999999988,1093.3899999999983
0.4684,0.1533,0.2231,0.1552,0.0,0.0,0.0,100.4199996948242,2.786826431166472,6.129929171689347e-06,1060.4143333333318,1172.189999999998
0.4584,0.1501,0.1637,0.2278,0.0,0.0,0.0,99.44000091552736,2.8089177168276573,5.227338826252163e-06,1027.2599999999986,1122.4499999999982
0.4488,0.1469,0.1069,0.2974,0.0,0.0,0.0,102.6,2.780892846924918,5.2652459516706895e-06,1024.9159999999986,1139.139999999998
0.4396439643964396,0.1439143914391439,0.0523052305230523,0.3641364136413641,0.0,0.0,0.0,103.8,2.7297400212287903,5.092299384993603e-06,1011.0466666666651,1130.579999999998
0.4915,0.1931,0.234,0.0814,0.0,0.0,0.0,99.15999908447266,2.7026811834176385,5.655844959259031e-06,1036.1846666666652,1197.159999999998
0.4746,0.0279999999999999,0.3559,0.1415,0.0,0.0,0.0,97.68000030517578,2.868580012321472,8.417899986267088e-06,947.6799999999988,1137.389999999998
0.4653465346534653,0.0274027402740274,0.2991299129912991,0.208120812081208,0.0,0.0,0.0,101.4199996948242,2.8761200094223023,8.243476659138997e-06,951.0299999999988,1109.9299999999982
0.4564,0.0269,0.2445,0.2722,0.0,0.0,0.0,103.61999969482422,2.8662316457430523,8.311816652361551e-06,950.8699999999988,1059.8799999999983
0.4857485748574858,0.0572057205720572,0.3122312231223122,0.1448144814481448,0.0,0.0,0.0,98.0800003051758,2.799217284917832,7.782658337910975e-06,982.9399999999988,1148.4799999999982
0.476,0.0561,0.255,0.2128999999999999,0.0,0.0,0.0,101.4199996948242,2.816249689261119,7.1812283461252805e-06,986.1299999999987,1075.3399999999983
0.4667,0.055,0.2,0.2783,0.0,0.0,0.0,105.8,2.838112003803253,6.605391645495097e-06,984.2199999999988,1125.589999999998
0.4973497349734973,0.0879087908790879,0.2664266426642664,0.1483148314831483,0.0,0.0,0.0,98.43999938964843,2.766511321544648,6.524106689707438e-06,984.7499999999986,1147.5599999999981
0.4774,0.0843999999999999,0.1535,0.2847,0.0,0.0,0.0,103.96000061035156,2.810091263664749,6.259436669540409e-06,985.6999999999988,1135.7499999999982
0.5096,0.1201,0.2184,0.1519,0.0,0.0,0.0,99.5800003051758,2.7386676409509447,6.279366672643028e-06,1004.913333333332,1171.129999999998
0.4989,0.1176,0.1604,0.2231,0.0,0.0,0.0,100.46000061035156,2.7809272308349606,5.890878124872848e-06,1005.8499999999988,1148.3099999999981
0.4886999999999999,0.1152,0.1047,0.2914,0.0,0.0,0.0,101.36000061035156,2.7314383204788952,5.660641670544945e-06,1006.2699999999988,1162.139999999998
0.4789,0.1128999999999999,0.0513,0.3569,0.0,0.0,0.0,104.4,2.716619980335236,5.460722612944105e-06,1000.6299999999987,1139.669999999998
0.5341,0.1574,0.2289,0.0796,0.0,0.0,0.0,98.55999908447264,2.694303596549564,5.9295599868774375e-06,1053.5643333333317,1172.759999999998
0.5112511251125113,0.1506150615061506,0.1095109510951095,0.2286228622862286,0.0,0.0,0.0,94.78000030517578,2.702154204249382,5.192254180113477e-06,1029.5539999999987,1144.0699999999981
0.5549445055494451,0.2224777522247775,0.0,0.2225777422257774,0.0,0.0,0.0,101.26000061035155,2.627270004749298,3.0091024486269256e-06,1042.21657142857,1136.579999999998
0.6478,0.106,0.0944999999999999,0.1517,0.0,0.0,0.0,87.68000030517578,2.5545849692821503,4.2324683252970366e-06,993.903333333332,1219.7733333333313
0.4871,0.015,0.3577,0.1402,0.0,0.0,0.0,98.56000061035157,2.865970027446747,8.802249996185301e-06,914.4499999999992,1145.099999999998
0.5945,0.0379,0.2239,0.1437,0.0,0.0,0.0,87.5,2.641763963699341,6.642766016324366e-06,979.5899999999988,1141.609999999998
0.5838,0.0791,0.1889999999999999,0.1481,0.0,0.0,0.0,84.91999969482421,2.6093647013391768,5.754216670354201e-06,980.6299999999987,1144.839999999998
0.4927,0.0302999999999999,0.3350999999999999,0.1419,0.0,0.0,0.0,97.68000030517578,2.8081233636538188,8.365559997558596e-06,973.0099999999989,1147.649999999998
0.4989,0.046,0.3114,0.1437,0.0,0.0,0.0,98.0800003051758,2.8060296362638475,7.772074982452394e-06,982.9399999999988,1147.159999999998
0.4784,0.0513,0.3262,0.1441,0.0,0.0,0.0,98.0800003051758,2.8192814834912623,7.989464996337895e-06,982.9399999999988,1132.919999999998
0.622,0.1189,0.1061999999999999,0.1528999999999999,0.0,0.0,0.0,85.88000030517578,2.5840500092506407,4.153458339246112e-06,1005.693333333332,1195.007499999998
0.5737,0.1054,0.17,0.1509,0.0,0.0,0.0,83.6,2.641789994239807,5.250233341916399e-06,992.133333333332,1183.539999999998
0.5909409059094091,0.1454854514548545,0.1080891910808919,0.1554844515548445,0.0,0.0,0.0,84.2,2.6254271459011806,4.3685067141214994e-06,1017.0899999999986,1185.479999999998
0.5721,0.1522,0.1197,0.156,0.0,0.0,0.0,84.2,2.6227700233459474,4.529105015563965e-06,1036.7639999999983,1164.1099999999979
0.4904,0.1651999999999999,0.1877,0.1567,0.0,0.0,0.0,100.4199996948242,2.7426629358530645,5.4587000027974414e-06,1040.6119999999985,1185.189999999998
0.498,0.1866,0.1563,0.1591,0.0,0.0,0.0,99.8,2.751634667211403,4.880713441212967e-06,1038.905333333332,1198.379999999998
0.4525,0.1067,0.2909,0.1499,0.0,0.0,0.0,96.55999908447264,2.8381483004093173,6.373538346290586e-06,995.133333333332,1117.429999999998
0.4625999999999999,0.1363,0.2478,0.1533,0.0,0.0,0.0,98.23999938964845,2.79626126964887,6.600027500406898e-06,1010.8499999999984,1131.909999999998
0.4686,0.0250999999999999,0.3652,0.1411,0.0,0.0,0.0,97.68000030517578,2.8732700157165527,8.595499992370606e-06,947.6799999999988,1136.949999999998
0.4246999999999999,0.025,0.4096,0.1407,0.0,0.0,0.0,95.76000061035155,2.9022766594092047,8.858636687850959e-06,947.6799999999988,1102.3899999999983
0.4336,0.0511,0.3717,0.1436,0.0,0.0,0.0,96.33999938964844,2.874469995498657,8.096813338216145e-06,982.9399999999988,1102.9099999999983
0.4429,0.0783,0.3321,0.1467,0.0,0.0,0.0,96.4,2.8466377651691435,7.295265029907232e-06,983.6599999999988,1095.3299999999983
0.4357999999999999,0.0981,0.3173,0.1488,0.0,0.0,0.0,96.55999908447264,2.847392015457153,7.126035030364995e-06,986.7599999999989,1106.6799999999982
0.385038503850385,0.0378037803780378,0.4354435443544354,0.1417141714171417,0.0,0.0,0.0,92.62000122070312,2.904176669518153,9.01841505508423e-06,982.9399999999988,1083.7699999999982
0.3973397339733973,0.078007800780078,0.3784378437843784,0.1462146214621462,0.0,0.0,0.0,96.33999938964844,2.897739969491959,8.25824167188009e-06,983.6599999999988,1084.3499999999983
0.406,0.1063,0.3383,0.1494,0.0,0.0,0.0,96.89999847412108,2.865941965103149,7.568791700998948e-06,995.133333333332,1093.4099999999983
0.3777,0.0628,0.4150999999999999,0.1444,0.0,0.0,0.0,97.7,2.9077766517798103,8.312800597635905e-06,982.9399999999988,1086.1299999999983
0.3653634636536346,0.0717928207179282,0.4175582441755824,0.1452854714528547,0.0,0.0,0.0,97.7,2.91455665508906,8.379377245585121e-06,982.9899999999986,1076.8399999999983
0.3520647935206479,0.0777922207779222,0.4243575642435756,0.1457854214578542,0.0,0.0,0.0,96.66000061035156,2.921053328712781,8.377277493794757e-06,983.6599999999988,1074.9299999999982
0.3596999999999999,0.106,0.3853999999999999,0.1489,0.0,0.0,0.0,97.71999969482422,2.9104966423908865,8.378733388264975e-06,996.033333333332,1083.1499999999983
0.3367,0.1058,0.4088,0.1487,0.0,0.0,0.0,95.38000030517578,2.9282966659466423,8.190676265716555e-06,992.433333333332,1084.9899999999982
0.270972902709729,0.1197880211978802,0.4596540345965403,0.1495850414958504,0.0,0.0,0.0,99.1,2.92293001127243,8.137361289442157e-06,1008.1433333333318,1078.1699999999983
0.5367536753675368,0.2017201720172017,0.1004100410041004,0.1611161116111611,0.0,0.0,0.0,91.61999969482422,2.649240021705628,4.90344500694275e-06,1041.7046666666652,1186.879999999998
0.5196999999999999,0.2164,0.1013,0.1626,0.0,0.0,0.0,96.81999969482422,2.6775122760534287,4.669683334350585e-06,1043.2446666666651,1193.539999999998
0.5281,0.2394,0.0673,0.1651999999999999,0.0,0.0,0.0,100.6,2.663405034542084,4.675019996897379e-06,1042.6633333333318,1226.4899999999977
0.4213,0.1172,0.3107,0.1508,0.0,0.0,0.0,96.55999908447264,2.875126065135002,6.942926715850832e-06,1006.653333333332,1118.9799999999982
0.4104,0.1209,0.3176,0.1510999999999999,0.0,0.0,0.0,96.89999847412108,2.8485219616889954,7.0642595539093055e-06,1007.343333333332,1118.159999999998
0.415,0.1359,0.2964,0.1527,0.0,0.0,0.0,97.0999984741211,2.8593529825210573,6.454357017389934e-06,1010.8999999999984,1130.5499999999981
0.3677,0.1354,0.3447,0.1522,0.0,0.0,0.0,97.23999938964845,2.8933519644737244,7.156260431925456e-06,1011.6766666666653,1102.1099999999983
0.376,0.1662,0.3021,0.1557,0.0,0.0,0.0,97.57999877929689,2.883274538079897,6.358596679178875e-06,1041.3919999999985,1106.9999999999982
0.3206320632063206,0.135013501350135,0.3926392639263926,0.1517151715171517,0.0,0.0,0.0,97.9,2.9292466519276297,7.771760728708904e-06,1011.6766666666653,1100.7399999999982
0.3279,0.1656,0.3513,0.1552,0.0,0.0,0.0,98.03999938964844,2.912047304431597,7.145907076517742e-06,1039.8953333333318,1100.3099999999984
0.3354664533546645,0.1976802319768023,0.3080691930806919,0.1587841215878412,0.0,0.0,0.0,97.25999908447264,2.8670529797077178,6.6986600869496656e-06,1037.4886666666653,1111.1199999999983
0.2800719928007199,0.1650834916508349,0.4001599840015998,0.1546845315468453,0.0,0.0,0.0,97.9,2.9427416632572805,7.3648763626098654e-06,1039.8953333333318,1088.6999999999982
0.240975902409759,0.141985801419858,0.4652534746525348,0.1517848215178482,0.0,0.0,0.0,99.5800003051758,2.9202300095558167,8.638085575548808e-06,1016.5566666666653,1081.4666666666649
0.2326232623262326,0.1645164516451645,0.4487448744874487,0.1541154115411541,0.0,0.0,0.0,101.78000030517578,2.918060005903244,7.957663456998553e-06,1038.3586666666652,1076.936666666665
0.1876,0.1796,0.4774,0.1553999999999999,0.0,0.0,0.0,102.6,2.914130012989044,8.250308928298955e-06,994.271333333332,1075.636666666665
0.4764,0.2688,0.0868999999999999,0.1679,0.0,0.0,0.0,104.33999938964844,2.7029837280635447,4.859392609169369e-06,1042.7513333333318,1224.9799999999977
0.3810618938106189,0.024997500249975,0.4536546345365463,0.1402859714028597,0.0,0.0,0.0,92.42000122070311,2.920760026574135,9.738510066223146e-06,947.6799999999988,1082.5799999999983
0.3447,0.0508,0.4617,0.1427999999999999,0.0,0.0,0.0,92.64000091552734,2.929160016655922,9.46624005686442e-06,982.9399999999988,1076.5199999999982
0.3071,0.0776,0.47,0.1452999999999999,0.0,0.0,0.0,93.32000122070312,2.9311400133371355,9.081968269157409e-06,983.6599999999988,1073.1799999999982
0.3104,0.0914,0.4513,0.1469,0.0,0.0,0.0,96.44000091552736,2.9299400199651715,8.498581634902956e-06,984.1499999999988,1077.6499999999983
0.3377,0.0249,0.4975,0.1399,0.0,0.0,0.0,93.2000015258789,2.921461115015877,1.0276973873683392e-05,947.6799999999988,1072.7499999999982
0.3227,0.0507,0.4841,0.1425,0.0,0.0,0.0,93.32000122070312,2.924743346770604,9.978384550548736e-06,982.9399999999988,1074.7599999999982
0.2846999999999999,0.0774,0.4927999999999999,0.1450999999999999,0.0,0.0,0.0,93.10000152587892,2.9281300115585327,9.470786880989676e-06,983.6599999999988,1062.9399999999985
0.268,0.1053,0.4787,0.148,0.0,0.0,0.0,96.04000091552734,2.925870013833046,9.031966601816812e-06,991.943333333332,1073.5999999999983
0.2275,0.1341,0.4876,0.1508,0.0,0.0,0.0,100.38000030517578,2.9216300225257874,9.335761984897791e-06,1011.613333333332,1075.306666666665
0.2176,0.1554,0.474,0.153,0.0,0.0,0.0,102.6,2.9126000094413755,8.658665586407984e-06,1059.1549999999984,1071.386666666665
0.6606000000000001,0.1324,0.0523,0.1547,0.0,0.0,0.0,89.08000030517579,2.549229965209961,3.553730717736199e-06,1010.9099999999984,1252.809999999998
0.6435,0.119,0.0843999999999999,0.1531,0.0,0.0,0.0,90.48000030517578,2.54507997751236,4.06928832200368e-06,1005.063333333332,1235.6259523809504
0.6455000000000001,0.146,0.0524,0.1561,0.0,0.0,0.0,90.86000061035156,2.5361079902648926,3.5258240560667845e-06,1022.9033333333318,1242.1733333333311
0.6127612761276128,0.1457145714571457,0.0858085808580858,0.1557155715571557,0.0,0.0,0.0,87.0,2.576552864596957,4.150906693204241e-06,1017.0599999999986,1174.2349999999979
0.6221,0.1667,0.0530999999999999,0.1581,0.0,0.0,0.0,91.96000061035156,2.579019993543625,3.523252066044581e-06,1043.056666666665,1170.752499999998
0.6286,0.181,0.0306999999999999,0.1597,0.0,0.0,0.0,89.4,2.5592299818992617,3.249164603741966e-06,1041.1679999999983,1192.4441666666646
0.5675,0.1948,0.077,0.1607,0.0,0.0,0.0,91.36000061035156,2.6275400137901306,4.170752122615633e-06,1041.331333333332,1166.039999999998
0.519,0.2791,0.0325,0.1694,0.0,0.0,0.0,102.26000061035155,2.6635667117436723,4.491103322283423e-06,1042.017999999999,1225.1899999999978
0.5009500950095009,0.2952295229522952,0.0328032803280328,0.171017101710171,0.0,0.0,0.0,104.2,2.668121722539266,4.503243434842424e-06,1042.5579999999986,1238.279999999998
0.2067,0.1489,0.4921999999999999,0.1522,0.0,0.0,0.0,102.6,2.922570025920868,9.105802551448156e-06,1028.4839999999986,1075.456666666665
0.5617,0.1802,0.0991,0.159,0.0,0.0,0.0,87.5,2.6262000036239623,4.327711289024355e-06,1041.9713333333318,1169.749999999998
0.494,0.0926,0.2646,0.1488,0.0,0.0,0.0,98.43999938964843,2.761258223056793,6.418183347320555e-06,987.7499999999986,1157.219999999998
0.5337999999999999,0.2552,0.044,0.1669999999999999,0.0,0.0,0.0,100.6,2.6571866989135744,4.6661199953715e-06,1041.3479999999986,1214.319999999998
0.4292,0.1065,0.3146,0.1497,0.0,0.0,0.0,96.55999908447264,2.853180264353752,7.04358503341675e-06,995.133333333332,1111.1999999999982
0.3636,0.1205,0.3653,0.1506,0.0,0.0,0.0,97.23999938964845,2.9111399567127227,7.404270870208741e-06,1008.1433333333318,1089.4499999999982
0.2739,0.1344999999999999,0.4403,0.1513,0.0,0.0,0.0,99.1,2.936393336256345,8.129579590243388e-06,1011.613333333332,1089.0599999999984
0.2022,0.1192,0.5297,0.1489,0.0,0.0,0.0,102.6,2.9116800141334536,8.435683691742309e-06,1008.3333333333318,1063.696666666665
0.5733426657334266,0.0281971802819718,0.255974402559744,0.1424857514248575,0.0,0.0,0.0,88.7,2.671963970263799,7.725597457013806e-06,946.659999999999,1123.699999999998
0.5621,0.0276,0.2007999999999999,0.2095,0.0,0.0,0.0,95.9199996948242,2.6816349852085115,7.353950102043154e-06,948.459999999999,1117.7099999999982
0.5512448755124488,0.0270972902709729,0.1476852314768523,0.273972602739726,0.0,0.0,0.0,98.47999877929688,2.726289987564087,7.216050047747293e-06,948.0499999999988,1148.0099999999982
0.5307999999999999,0.0260999999999999,0.0474,0.3957,0.0,0.0,0.0,105.6,2.7100240148703256,7.425566677729293e-06,948.739999999999,1134.939999999998
0.5992000000000001,0.0588999999999999,0.2675,0.0744,0.0,0.0,0.0,87.33999938964844,2.667550024986267,6.446548401323957e-06,979.8699999999986,1137.7499999999982
0.5869586958695869,0.0576057605760576,0.2096209620962096,0.1458145814581458,0.0,0.0,0.0,86.31999969482422,2.6209939551353454,6.270372672653197e-06,979.5899999999988,1144.419999999998
0.5751,0.0565,0.1541,0.2143,0.0,0.0,0.0,95.8,2.640384995341301,5.558606688054403e-06,983.2399999999986,1137.379999999998
0.5637436256374363,0.0553944605539446,0.1006899310068993,0.2801719828017198,0.0,0.0,0.0,97.28000030517578,2.6169013108412424,5.274406292470297e-06,983.4199999999988,1149.919999999998
0.5529,0.0542999999999999,0.0494,0.3434,0.0,0.0,0.0,101.6,2.626789903345562,5.340047908761764e-06,983.6299999999987,1157.2599999999982
0.6139386061393861,0.0904909509049095,0.2192780721927807,0.0762923707629237,0.0,0.0,0.0,89.2,2.688743979930878,5.285204556610471e-06,980.2199999999988,1148.369999999998
0.6011,0.0886,0.161,0.1493,0.0,0.0,0.0,84.21999969482422,2.597180019446782,5.109182636052088e-06,985.2599999999989,1161.219999999998
0.5887588758875888,0.0867086708670867,0.1051105110511051,0.2194219421942194,0.0,0.0,0.0,91.48000030517578,2.6138554286666067,4.889359244664512e-06,985.1199999999986,1147.209999999998
0.5768423157684232,0.084991500849915,0.0514948505149485,0.2866713328667133,0.0,0.0,0.0,98.68000030517578,2.6085123803618147,4.500607192272611e-06,985.0399999999988,1172.769999999998
0.6295000000000001,0.1236999999999999,0.1686,0.0782,0.0,0.0,0.0,88.07999877929687,2.5721732820783343,4.547070941334679e-06,1004.5099999999989,1193.764999999998
0.616,0.121,0.11,0.153,0.0,0.0,0.0,84.0,2.583340005874634,4.221446675554911e-06,1005.503333333332,1175.729999999998
0.603060306030603,0.1184118411841184,0.0538053805380538,0.2247224722472247,0.0,0.0,0.0,92.48000030517578,2.5732842247782,4.12546365744273e-06,1004.3199999999988,1160.097499999998
0.6459,0.1586,0.1153,0.0802,0.0,0.0,0.0,90.0,2.5595179696083066,3.780145464461192e-06,1062.643666666665,1239.4558333333312
0.6315999999999999,0.1551,0.0564,0.1568999999999999,0.0,0.0,0.0,91.68000030517578,2.5422799825668334,3.5136714319274542e-06,1067.335666666665,1179.762499999998
0.6361636163616362,0.0288028802880288,0.2621262126212621,0.0729072907290729,0.0,0.0,0.0,86.2999984741211,2.6361433347066248,5.7743417634964e-06,944.729999999999,1164.2516666666647
0.611,0.0277,0.1510999999999999,0.2102,0.0,0.0,0.0,92.4,2.606189985275269,6.039025302932377e-06,948.0499999999988,1122.5099999999982
0.6251374862513749,0.0566943305669433,0.1030896910308969,0.2150784921507849,0.0,0.0,0.0,93.36000061035156,2.552489993572235,4.621840929730732e-06,983.3299999999988,1157.099999999998
0.6128,0.0556,0.0504999999999999,0.2811,0.0,0.0,0.0,98.9,2.5419297650598343,4.307353680080837e-06,983.6299999999987,1159.909999999998
0.6675332466753325,0.0907909209079092,0.1650834916508349,0.0765923407659234,0.0,0.0,0.0,84.47999877929688,2.54311393737793,4.70914241779212e-06,982.6299999999987,1232.0673333333314
0.6535000000000001,0.0889,0.1077,0.1499,0.0,0.0,0.0,87.68000030517578,2.545659971237183,4.788909992535907e-06,987.1099999999986,1217.4033333333311
0.64,0.087,0.0528,0.2202,0.0,0.0,0.0,96.02000122070312,2.536481993675232,3.863199644261317e-06,985.7299999999988,1209.952499999998
0.9653,0.0,0.0,0.0,0.0,0.0347,0.0,66.0,2.1586896063600265,9.488354490819912e-07,1223.0422158956442,1826.169999999997
0.4742,0.1115,0.3361,0.0782,0.0,0.0,0.0,97.21999969482422,2.789207093318304,7.070665459405808e-06,1000.3799999999987,1157.0999999999979
0.4982,0.1065,0.3203,0.075,0.0,0.0,0.0,95.16000061035156,2.754099055131276,6.783482316335043e-06,994.1499999999988,1169.619999999998
0.5165483451654834,0.1022897710228977,0.3091690830916908,0.071992800719928,0.0,0.0,0.0,92.03999938964844,2.75103816262881,6.676262303670248e-06,986.3699999999986,1163.889999999998
0.5567,0.0942,0.2834,0.0657,0.0,0.0,0.0,89.77999877929688,2.706461342891057,6.202248321978249e-06,981.8399999999988,1147.5099999999982
