SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.7302,0.1341,0.0,0.13570000000000002,0.0,0.0,0.0,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.20199990272522,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9000015258789,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69999694824219,2.20199990272522,4.0999999046325683e-07,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.2242,0.2138,0.4804,0.0816,0.0,0.0,0.0,,,,,
0.2257,0.2097,0.4836,0.081,0.0,0.0,0.0,,,,,
0.2106789321067893,0.21657834216578342,0.4515548445155484,0.1211878812118788,0.0,0.0,0.0,,,,,
0.2167,0.2207,0.4643,0.0983,0.0,0.0,0.0,,,,,
0.2102,0.2531,0.45039999999999997,0.0863,0.0,0.0,0.0,,,,,
0.2181,0.23079999999999998,0.4675,0.0836,0.0,0.0,0.0,,,,,
0.3811,0.1675,0.4046,0.046799999999999994,0.0,0.0,0.0,,,,,
0.34836516348365165,0.1656834316568343,0.4470552944705529,0.038896110388961104,0.0,0.0,0.0,,,,,
0.30750000000000005,0.1652,0.4887,0.0386,0.0,0.0,0.0,,,,,
0.4844,0.1702,0.2903,0.055099999999999996,0.0,0.0,0.0,,,,,
0.42810000000000004,0.16949999999999998,0.3477,0.0547,0.0,0.0,0.0,,,,,
0.41369999999999996,0.18739999999999998,0.2434,0.1555,0.0,0.0,0.0,,,,,
0.37516248375162486,0.17028297170282972,0.39236076392360764,0.062193780621937804,0.0,0.0,0.0,,,,,
0.2922,0.17739999999999997,0.4229,0.1075,0.0,0.0,0.0,,,,,
0.4571,0.1796,0.25370000000000004,0.1096,0.0,0.0,0.0,,,,,
0.478,0.1729,0.2782,0.0709,0.0,0.0,0.0,,,,,
0.44284428442844287,0.18081808180818082,0.25912591259125917,0.11721172117211723,0.0,0.0,0.0,,,,,
0.42829999999999996,0.1834,0.2556,0.13269999999999998,0.0,0.0,0.0,,,,,
0.4525,0.174,0.29510000000000003,0.0784,0.0,0.0,0.0,,,,,
